time,LFP power,stage (number),wake (0) vs sleep (1),stage (full),LFP freq band,LFP freq (Hz)
1660125423.0,0.26332370700971386,2,1,light,beta,27.34
1660126023.0,0.27198739826726176,2,1,light,beta,27.34
1660126623.0,0.27960094512995537,2,1,light,beta,27.34
1660127223.0,0.2714623260698346,2,1,light,beta,27.34
1660127824.0,0.40876870569703333,2,1,light,beta,27.34
1660128424.0,0.20582830139144132,3,1,deep,beta,27.34
1660129024.0,0.2354948805460751,4,1,rem,beta,27.34
1660129624.0,0.24258335521134156,4,1,rem,beta,27.34
1660130224.0,0.26831189288527174,4,1,rem,beta,27.34
1660130824.0,0.2756629036492518,2,1,light,beta,27.34
1660131424.0,0.27513783145182463,2,1,light,beta,27.34
1660132024.0,0.2916776056707797,2,1,light,beta,27.34
1660132624.0,0.24232081911262798,2,1,light,beta,27.34
1660133224.0,0.22131793121554214,2,1,light,beta,27.34
1660133824.0,0.20924127067471776,2,1,light,beta,27.34
1660134424.0,0.18193751640850617,2,1,light,beta,27.34
1660135024.0,0.1916513520609084,2,1,light,beta,27.34
1660135624.0,0.18403780519821475,0,0,wake,beta,27.34
1660136224.0,0.2255185087949593,0,0,wake,beta,27.34
1660136824.0,0.21921764242583355,0,0,wake,beta,27.34
1660137424.0,0.19978997112102914,0,0,wake,beta,27.34
1660138024.0,0.20582830139144132,0,0,wake,beta,27.34
1660138624.0,0.18797584667891834,0,0,wake,beta,27.34
1660139224.0,0.17327382515095827,0,0,wake,beta,27.34
1660139824.0,0.19611446573903912,0,0,wake,beta,27.34
1660140424.0,0.22289314780782357,0,0,wake,beta,27.34
1660141024.0,0.20950380677343133,0,0,wake,beta,27.34
1660141624.0,0.19112627986348124,0,0,wake,beta,27.34
1660142224.0,0.2186925702284064,0,0,wake,beta,27.34
1660142824.0,0.2284064058808086,0,0,wake,beta,27.34
1660143424.0,0.2097663428721449,0,0,wake,beta,27.34
1660144024.0,0.18797584667891834,0,0,wake,beta,27.34
1660144624.0,0.2021527960094513,0,0,wake,beta,27.34
1660145224.0,0.2089787345760042,0,0,wake,beta,27.34
1660145824.0,0.23181937516408507,0,0,wake,beta,27.34
1660146425.0,0.2315568390653715,0,0,wake,beta,27.34
1660147025.0,0.27592543974796535,0,0,wake,beta,27.34
1660147625.0,0.23076923076923078,0,0,wake,beta,27.34
1660148225.0,0.22604358099238644,0,0,wake,beta,27.34
1660148825.0,0.21843003412969283,0,0,wake,beta,27.34
1660149425.0,0.18850091887634549,0,0,wake,beta,27.34
1660150025.0,0.18902599107377263,0,0,wake,beta,27.34
1660150625.0,0.20950380677343133,0,0,wake,beta,27.34
1660151225.0,0.2179049619322657,0,0,wake,beta,27.34
1660151825.0,0.20819112627986347,0,0,wake,beta,27.34
1660152425.0,0.25124704646888946,0,0,wake,beta,27.34
1660153025.0,0.2696245733788396,0,0,wake,beta,27.34
1660153625.0,0.3418220005250722,0,0,wake,beta,27.34
1660154825.0,0.42845891310055134,0,0,wake,beta,27.34
1660155425.0,0.7786820687844579,0,0,wake,beta,27.34
1660156025.0,0.9018114990811237,0,0,wake,beta,27.34
1660156625.0,0.9621948017852455,0,0,wake,beta,27.34
1660157225.0,0.6726174849041743,0,0,wake,beta,27.34
1660157825.0,0.5665529010238908,0,0,wake,beta,27.34
1660158425.0,0.5665529010238908,0,0,wake,beta,27.34
1660159025.0,0.5702284064058808,0,0,wake,beta,27.34
1660159625.0,0.533210816487267,0,0,wake,beta,27.34
1660160225.0,0.5463376214229456,0,0,wake,beta,27.34
1660160825.0,0.545550013126805,0,0,wake,beta,27.34
1660161425.0,0.49435547387765816,0,0,wake,beta,27.34
1660162625.0,0.34733525859805725,0,0,wake,beta,27.34
1660163225.0,0.4121816749803098,0,0,wake,beta,27.34
1660163825.0,0.4014176949330533,0,0,wake,beta,27.34
1660164426.0,0.33447098976109213,0,0,wake,beta,27.34
1660165026.0,0.3355211341559464,0,0,wake,beta,27.34
1660165626.0,0.3756891572591231,0,0,wake,beta,27.34
1660166226.0,0.41165660278288263,0,0,wake,beta,27.34
1660166826.0,0.5148332895773169,0,0,wake,beta,27.34
1660167426.0,0.8487792071409819,0,0,wake,beta,27.34
1660168026.0,0.4565502756629036,0,0,wake,beta,27.34
1660168626.0,0.3964295090574954,0,0,wake,beta,27.34
1660169226.0,0.3418220005250722,1,1,restless,beta,27.34
1660169826.0,0.544237332633237,5,1,asleep,beta,27.34
1660170426.0,0.23286951955893936,5,1,asleep,beta,27.34
1660171026.0,0.5311105276975584,5,1,asleep,beta,27.34
1660171626.0,0.3418220005250722,0,0,wake,beta,27.34
1660172226.0,0.33709635074822786,5,1,asleep,beta,27.34
1660172826.0,0.3118928852717249,5,1,asleep,beta,27.34
1660173426.0,0.287214491992649,5,1,asleep,beta,27.34
1660174026.0,0.2919401417694933,5,1,asleep,beta,27.34
1660174626.0,0.2793384090312418,5,1,asleep,beta,27.34
1660175226.0,0.27303754266211605,0,0,wake,beta,27.34
1660175826.0,0.31320556576529274,0,0,wake,beta,27.34
1660176426.0,0.3011289052244684,0,0,wake,beta,27.34
1660177026.0,0.3447098976109215,0,0,wake,beta,27.34
1660177626.0,0.3449724337096351,0,0,wake,beta,27.34
1660178226.0,0.38750328170123394,0,0,wake,beta,27.34
1660178826.0,0.32449461800997637,0,0,wake,beta,27.34
1660179426.0,0.32370700971383565,0,0,wake,beta,27.34
1660180026.0,0.49645576266736674,0,0,wake,beta,27.34
1660180626.0,0.9209766342872145,0,0,wake,beta,27.34
1660181226.0,0.9414544499868732,0,0,wake,beta,27.34
1660181826.0,0.7834077185613022,0,0,wake,beta,27.34
1660182426.0,0.5849304279338409,0,0,wake,beta,27.34
1660183027.0,0.447098976109215,0,0,wake,beta,27.34
1660183627.0,0.402205303229194,0,0,wake,beta,27.34
1660184227.0,0.49146757679180886,0,0,wake,beta,27.34
1660184827.0,0.40771856130217904,0,0,wake,beta,27.34
1660185427.0,0.4793909162509845,0,0,wake,beta,27.34
1660186027.0,0.4195326857442898,0,0,wake,beta,27.34
1660186627.0,0.4276713048044106,0,0,wake,beta,27.34
1660187227.0,0.2641113153058546,0,0,wake,beta,27.34
1660187827.0,0.28065108952480966,0,0,wake,beta,27.34
1660188427.0,0.2470464688894723,0,0,wake,beta,27.34
1660189027.0,0.26936203728012603,0,0,wake,beta,27.34
1660189627.0,0.3184562877395642,0,0,wake,beta,27.34
1660190227.0,0.21265423995799423,0,0,wake,beta,27.34
1660190827.0,0.22919401417694932,0,0,wake,beta,27.34
1660191427.0,0.2089787345760042,0,0,wake,beta,27.34
1660192027.0,0.18981359936991335,2,1,light,beta,27.34
1660193227.0,0.3720136518771331,2,1,light,beta,27.34
1660193827.0,0.4767655552638488,2,1,light,beta,27.34
1660194427.0,0.4699396166972959,2,1,light,beta,27.34
1660195027.0,0.5048569178262011,2,1,light,beta,27.34
1660195627.0,0.5045943817274875,2,1,light,beta,27.34
1660196227.0,0.38724074560252036,2,1,light,beta,27.34
1660196827.0,0.4090312417957469,2,1,light,beta,27.34
1660197427.0,0.43029666579154635,2,1,light,beta,27.34
1660198027.0,0.3504856917826201,2,1,light,beta,27.34
1660198627.0,0.34838540299291154,2,1,light,beta,27.34
1660199227.0,0.3368338146495143,3,1,deep,beta,27.34
1660199827.0,0.4589131005513258,2,1,light,beta,27.34
1660200427.0,0.46757679180887374,2,1,light,beta,27.34
1660201027.0,0.44263586243108427,2,1,light,beta,27.34
1660201628.0,0.4520871619847729,2,1,light,beta,27.34
1660202228.0,0.245996324494618,2,1,light,beta,27.34
1660202828.0,0.24757154108689944,2,1,light,beta,27.34
1660203428.0,0.24914675767918087,2,1,light,beta,27.34
1660204028.0,0.29220267786820686,2,1,light,beta,27.34
1660204628.0,0.7582042530847991,2,1,light,beta,27.34
1660205228.0,0.43974796534523497,0,0,wake,beta,27.34
1660205828.0,0.22026778682068784,3,1,deep,beta,27.34
1660206428.0,0.22604358099238644,3,1,deep,beta,27.34
1660207028.0,0.26804935678655817,3,1,deep,beta,27.34
1660207628.0,0.25623523234444734,2,1,light,beta,27.34
1660208228.0,0.22184300341296928,3,1,deep,beta,27.34
1660208828.0,0.26069834602257813,2,1,light,beta,27.34
1660209428.0,0.27986348122866894,2,1,light,beta,27.34
1660210028.0,0.247834077185613,2,1,light,beta,27.34
1660210628.0,0.33578367025466,2,1,light,beta,27.34
1660211228.0,0.2698871094775532,2,1,light,beta,27.34
1660211828.0,0.24363349960619585,2,1,light,beta,27.34
1660212428.0,0.8135993699133631,2,1,light,beta,27.34
1660213028.0,0.22263061170911,2,1,light,beta,27.34
1660213628.0,0.21527960094512996,2,1,light,beta,27.34
1660214228.0,0.3037542662116041,3,1,deep,beta,27.34
1660214828.0,0.24835914938304016,2,1,light,beta,27.34
1660215428.0,0.2564977684431609,2,1,light,beta,27.34
1660216028.0,0.2596482016277238,2,1,light,beta,27.34
1660216628.0,0.24809661328432658,2,1,light,beta,27.34
1660217228.0,0.26909950118141246,2,1,light,beta,27.34
1660217828.0,0.2333945917563665,4,1,rem,beta,27.34
1660218428.0,0.2344447361512208,4,1,rem,beta,27.34
1660219028.0,0.23864531373063796,4,1,rem,beta,27.34
1660219629.0,0.24074560252034655,4,1,rem,beta,27.34
1660220229.0,0.244158571803623,4,1,rem,beta,27.34
1660220829.0,0.23496980834864795,2,1,light,beta,27.34
1660221429.0,0.25991073772643736,2,1,light,beta,27.34
1660222029.0,0.2470464688894723,0,0,wake,beta,27.34
1660223229.0,0.23864531373063796,0,0,wake,beta,27.34
1660223829.0,0.25439747965345233,2,1,light,beta,27.34
1660224429.0,0.27986348122866894,0,0,wake,beta,27.34
1660225029.0,0.22761879758466788,0,0,wake,beta,27.34
1660225629.0,0.24442110790233657,0,0,wake,beta,27.34
1660226229.0,0.28065108952480966,0,0,wake,beta,27.34
1660226829.0,0.23943292202677868,0,0,wake,beta,27.34
1660227429.0,0.22525597269624573,0,0,wake,beta,27.34
1660228029.0,0.22026778682068784,0,0,wake,beta,27.34
1660228629.0,0.2315568390653715,0,0,wake,beta,27.34
1660229229.0,0.2958781832501969,0,0,wake,beta,27.34
1660229829.0,0.22788133368338145,0,0,wake,beta,27.34
1660230429.0,0.2089787345760042,0,0,wake,beta,27.34
1660231029.0,0.27303754266211605,0,0,wake,beta,27.34
1660231629.0,0.2032029404043056,0,0,wake,beta,27.34
1660232229.0,0.25702284064058806,0,0,wake,beta,27.34
1660232829.0,0.23995799422420583,0,0,wake,beta,27.34
1660233429.0,0.21948017852454713,0,0,wake,beta,27.34
1660234029.0,0.23365712785508008,0,0,wake,beta,27.34
1660234629.0,0.1874507744814912,0,0,wake,beta,27.34
1660235229.0,0.2273562614859543,0,0,wake,beta,27.34
1660235829.0,0.18981359936991335,0,0,wake,beta,27.34
1660236429.0,0.2097663428721449,0,0,wake,beta,27.34
1660237029.0,0.31609346285114204,0,0,wake,beta,27.34
1660237629.0,0.25413494355473876,0,0,wake,beta,27.34
1660238230.0,0.22578104489367287,0,0,wake,beta,27.34
1660238830.0,0.27119978997112104,0,0,wake,beta,27.34
1660240030.0,0.179574691520084,0,0,wake,beta,27.34
1660240630.0,0.21475452874770282,0,0,wake,beta,27.34
1660241230.0,0.23024415857180364,0,0,wake,beta,27.34
1660241830.0,0.2470464688894723,0,0,wake,beta,27.34
1660242430.0,0.38172748752953534,0,0,wake,beta,27.34
1660243630.0,0.5613021790496193,0,0,wake,beta,27.34
1660244230.0,0.38172748752953534,0,0,wake,beta,27.34
1660244830.0,0.4305592018902599,0,0,wake,beta,27.34
1660245430.0,0.3767393016539774,0,0,wake,beta,27.34
1660246030.0,0.513520609083749,0,0,wake,beta,27.34
1660246630.0,0.5508007351010764,0,0,wake,beta,27.34
1660247230.0,0.43213441848254136,0,0,wake,beta,27.34
1660247830.0,0.45707534786033077,0,0,wake,beta,27.34
1660248430.0,0.39511682856392755,0,0,wake,beta,27.34
1660249030.0,0.3029666579154634,0,0,wake,beta,27.34
1660249630.0,0.3670254660015752,0,0,wake,beta,27.34
1660250230.0,0.3090049881858756,0,0,wake,beta,27.34
1660250830.0,0.32370700971383565,0,0,wake,beta,27.34
1660251430.0,0.608821212916776,0,0,wake,beta,27.34
1660252030.0,0.5536886321869257,0,0,wake,beta,27.34
1660252630.0,0.6109215017064846,0,0,wake,beta,27.34
1660253230.0,0.565240220530323,0,0,wake,beta,27.34
1660253830.0,0.5145707534786033,0,0,wake,beta,27.34
1660254430.0,0.5786295615647151,0,0,wake,beta,27.34
1660255030.0,0.3134681018640063,0,0,wake,beta,27.34
1660255630.0,0.3221317931215542,0,0,wake,beta,27.34
1660256230.0,0.32265686531898136,0,0,wake,beta,27.34
1660256831.0,0.36282488842215804,0,0,wake,beta,27.34
1660257431.0,0.3717511157784195,0,0,wake,beta,27.34
1660258031.0,0.3848779207140982,0,0,wake,beta,27.34
1660258631.0,0.3691257547912838,0,0,wake,beta,27.34
1660259231.0,0.3964295090574954,0,0,wake,beta,27.34
1660259831.0,0.3428721449199265,0,0,wake,beta,27.34
1660260431.0,0.32003150433184563,0,0,wake,beta,27.34
1660261031.0,0.3268574428983985,0,0,wake,beta,27.34
1660261631.0,0.4092937778944605,0,0,wake,beta,27.34
1660262231.0,0.42373326332370703,0,0,wake,beta,27.34
1660262831.0,0.4586505644526122,0,0,wake,beta,27.34
1660263431.0,0.3822525597269625,0,0,wake,beta,27.34
1660264031.0,0.3964295090574954,0,0,wake,beta,27.34
1660264631.0,0.3838277763192439,0,0,wake,beta,27.34
1660267631.0,0.44972433709635073,0,0,wake,beta,27.34
1660268231.0,0.48490417432396954,0,0,wake,beta,27.34
1660268831.0,0.4652139669204516,0,0,wake,beta,27.34
1660269431.0,0.5466001575216592,0,0,wake,beta,27.34
1660270031.0,0.44473615122079285,0,0,wake,beta,27.34
1660270631.0,0.5657652927277501,0,0,wake,beta,27.34
1660271831.0,0.5179837227618798,0,0,wake,beta,27.34
1660272431.0,0.509845103701759,0,0,wake,beta,27.34
1660273031.0,0.509845103701759,0,0,wake,beta,27.34
1660273631.0,0.4127067471777369,0,0,wake,beta,27.34
1660274231.0,0.400367550538199,0,0,wake,beta,27.34
1660274832.0,0.37805198214754526,0,0,wake,beta,27.34
1660275432.0,0.4431609346285114,0,0,wake,beta,27.34
1660276032.0,0.45156208978734574,0,0,wake,beta,27.34
1660276632.0,0.5431871882383827,0,0,wake,beta,27.34
1660277232.0,0.5704909425045944,0,0,wake,beta,27.34
1660277832.0,0.5788920976634288,0,0,wake,beta,27.34
1660278432.0,0.5219217642425834,0,0,wake,beta,27.34
1660279032.0,0.4633762142294566,0,0,wake,beta,27.34
1660279632.0,0.4358099238645314,0,0,wake,beta,27.34
1660280832.0,0.44368600682593856,0,0,wake,beta,27.34
1660281432.0,0.6392754003675505,0,0,wake,beta,27.34
1660282032.0,0.5539511682856393,0,0,wake,beta,27.34
1660282632.0,0.398529797847204,2,1,light,beta,27.34
1660283232.0,0.4129692832764505,2,1,light,beta,27.34
1660283832.0,0.6387503281701233,2,1,light,beta,27.34
1660284432.0,0.7679180887372014,4,1,rem,beta,27.34
1660285032.0,0.6705171961144657,2,1,light,beta,27.34
1660285632.0,0.5150958256760304,2,1,light,beta,27.34
1660286232.0,0.49619322656865317,2,1,light,beta,27.34
1660286832.0,0.3935416119716461,3,1,deep,beta,27.34
1660287432.0,0.4239957994224206,3,1,deep,beta,27.34
1660288032.0,0.5484379102126542,3,1,deep,beta,27.34
1660288632.0,0.5389866106589656,2,1,light,beta,27.34
1660289232.0,0.4098188500918876,4,1,rem,beta,27.34
1660289832.0,0.40273037542662116,4,1,rem,beta,27.34
1660290432.0,0.48779207140981884,4,1,rem,beta,27.34
1660291032.0,0.44946180099763716,4,1,rem,beta,27.34
1660291632.0,0.5258598057232869,4,1,rem,beta,27.34
1660292232.0,0.42740876870569705,4,1,rem,beta,27.34
1660292832.0,0.42452087161984775,2,1,light,beta,27.34
1660293433.0,0.47020215279600946,2,1,light,beta,27.34
1660294033.0,0.450774481491205,2,1,light,beta,27.34
1660294633.0,0.44001050144394854,2,1,light,beta,27.34
1660295233.0,0.637700183775269,2,1,light,beta,27.34
1660296433.0,0.3402467839327908,4,1,rem,beta,27.34
1660297633.0,0.23234444736151222,2,1,light,beta,27.34
1660298233.0,0.22289314780782357,0,0,wake,beta,27.34
1660298833.0,0.2743502231556839,2,1,light,beta,27.34
1660299433.0,0.3058545550013127,2,1,light,beta,27.34
1660300033.0,0.27119978997112104,2,1,light,beta,27.34
1660300633.0,0.308742452087162,2,1,light,beta,27.34
1660301233.0,0.32738251509582567,2,1,light,beta,27.34
1660301833.0,0.34654765030191653,4,1,rem,beta,27.34
1660302433.0,0.290889997374639,4,1,rem,beta,27.34
1660303033.0,0.2578104489367288,2,1,light,beta,27.34
1660303633.0,0.22630611709110002,2,1,light,beta,27.34
1660304233.0,0.2704121816749803,2,1,light,beta,27.34
1660304833.0,0.27986348122866894,2,1,light,beta,27.34
1660305433.0,0.25518508794959305,0,0,wake,beta,27.34
1660306033.0,0.25728537673930163,0,0,wake,beta,27.34
1660306633.0,0.2265686531898136,0,0,wake,beta,27.34
1660307233.0,0.24074560252034655,0,0,wake,beta,27.34
1660307833.0,0.21632974533998425,2,1,light,beta,27.34
1660308433.0,0.2567603045418745,0,0,wake,beta,27.34
1660309033.0,0.2305066946705172,0,0,wake,beta,27.34
1660309633.0,0.23024415857180364,2,1,light,beta,27.34
1660310233.0,0.2255185087949593,2,1,light,beta,27.34
1660310833.0,0.19033867156734052,2,1,light,beta,27.34
1660311433.0,0.22000525072197427,0,0,wake,beta,27.34
1660312034.0,0.24389603570490942,0,0,wake,beta,27.34
1660312634.0,0.22394329220267786,0,0,wake,beta,27.34
1660313234.0,0.23496980834864795,0,0,wake,beta,27.34
1660313834.0,0.23129430296665793,0,0,wake,beta,27.34
1660314434.0,0.22971908637437646,0,0,wake,beta,27.34
1660315034.0,0.24652139669204515,0,0,wake,beta,27.34
1660315634.0,0.1982147545287477,0,0,wake,beta,27.34
1660316234.0,0.22236807561039643,0,0,wake,beta,27.34
1660316834.0,0.18850091887634549,0,0,wake,beta,27.34
1660317434.0,0.19611446573903912,0,0,wake,beta,27.34
1660318034.0,0.23601995274350224,0,0,wake,beta,27.34
1660318634.0,0.24573378839590443,0,0,wake,beta,27.34
1660319234.0,0.24730900498818587,0,0,wake,beta,27.34
1660319834.0,0.23864531373063796,0,0,wake,beta,27.34
1660320434.0,0.23181937516408507,0,0,wake,beta,27.34
1660321034.0,0.21632974533998425,0,0,wake,beta,27.34
1660321634.0,0.21554213704384353,0,0,wake,beta,27.34
1660322834.0,0.19401417694933054,0,0,wake,beta,27.34
1660323434.0,0.29115253347335257,0,0,wake,beta,27.34
1660324034.0,0.31215542137043845,0,0,wake,beta,27.34
1660324634.0,0.308742452087162,0,0,wake,beta,27.34
1660325234.0,0.40378051982147545,0,0,wake,beta,27.34
1660325834.0,0.32948280388553425,0,0,wake,beta,27.34
1660326434.0,0.2843265949067997,0,0,wake,beta,27.34
1660327034.0,0.31714360724599633,0,0,wake,beta,27.34
1660327634.0,0.29692832764505117,0,0,wake,beta,27.34
1660328234.0,0.27513783145182463,0,0,wake,beta,27.34
1660328834.0,0.27487529535311106,0,0,wake,beta,27.34
1660329434.0,0.289052244683644,0,0,wake,beta,27.34
1660330035.0,0.34812286689419797,0,0,wake,beta,27.34
1660330635.0,0.349960619585193,0,0,wake,beta,27.34
1660331235.0,0.4329220267786821,0,0,wake,beta,27.34
1660331835.0,0.4155946442635862,0,0,wake,beta,27.34
1660334235.0,0.4854292465213967,0,0,wake,beta,27.34
1660334835.0,0.4531373063796272,0,0,wake,beta,27.34
1660335435.0,0.4749278025728538,0,0,wake,beta,27.34
1660336035.0,0.44526122341822,0,0,wake,beta,27.34
1660336635.0,0.43896035704909425,0,0,wake,beta,27.34
1660337235.0,0.4565502756629036,0,0,wake,beta,27.34
1660337835.0,0.4318718823838278,0,0,wake,beta,27.34
1660338435.0,0.463113678130743,0,0,wake,beta,27.34
1660339035.0,0.520346547650302,0,0,wake,beta,27.34
1660339635.0,0.3709635074822788,0,0,wake,beta,27.34
1660340235.0,0.3368338146495143,0,0,wake,beta,27.34
1660340835.0,0.3166185350485692,0,0,wake,beta,27.34
1660341435.0,0.39144132318193753,0,0,wake,beta,27.34
1660342035.0,0.46731425571016016,0,0,wake,beta,27.34
1660342635.0,0.3993174061433447,0,0,wake,beta,27.34
1660343235.0,0.4959306904699396,0,0,wake,beta,27.34
1660343835.0,0.4402730375426621,0,0,wake,beta,27.34
1660344435.0,0.5106327119978997,0,0,wake,beta,27.34
1660345035.0,0.4176949330532948,0,0,wake,beta,27.34
1660345635.0,0.5009188763454975,0,0,wake,beta,27.34
1660346235.0,0.4268836965082699,0,0,wake,beta,27.34
1660346835.0,0.3924914675767918,0,0,wake,beta,27.34
1660347435.0,0.48464163822525597,0,0,wake,beta,27.34
1660348035.0,0.5242845891310055,0,0,wake,beta,27.34
1660348636.0,0.4344972433709635,0,0,wake,beta,27.34
1660349236.0,0.4394854292465214,0,0,wake,beta,27.34
1660349836.0,0.447098976109215,0,0,wake,beta,27.34
1660350436.0,0.36833814649514307,0,0,wake,beta,27.34
1660351036.0,0.5956944079810974,0,0,wake,beta,27.34
1660351636.0,0.6558151745865056,0,0,wake,beta,27.34
1660352236.0,0.6631661853504857,0,0,wake,beta,27.34
1660352836.0,0.4187450774481491,0,0,wake,beta,27.34
1660353436.0,0.5287477028091363,0,0,wake,beta,27.34
1660354036.0,0.38934103439222895,0,0,wake,beta,27.34
1660354636.0,0.6455762667366763,0,0,wake,beta,27.34
1660355236.0,0.5355736413756892,0,0,wake,beta,27.34
1660355836.0,0.6555526384877921,0,0,wake,beta,27.34
1660356436.0,0.5592018902599107,0,0,wake,beta,27.34
1660357036.0,0.578104489367288,0,0,wake,beta,27.34
1660357636.0,0.5946442635862431,0,0,wake,beta,27.34
1660358236.0,0.6219480178524547,0,0,wake,beta,27.34
1660358836.0,0.5988448411656603,0,0,wake,beta,27.34
1660359436.0,0.5395116828563927,0,0,wake,beta,27.34
1660360036.0,0.5581517458650564,0,0,wake,beta,27.34
1660360636.0,0.5145707534786033,0,0,wake,beta,27.34
1660361236.0,0.5022315568390654,0,0,wake,beta,27.34
1660361836.0,0.5064321344184826,0,0,wake,beta,27.34
1660362436.0,0.5676030454187451,0,0,wake,beta,27.34
1660363036.0,0.4980309792596482,0,0,wake,beta,27.34
1660363636.0,0.49724337096350746,0,0,wake,beta,27.34
1660364236.0,0.5468626936203728,0,0,wake,beta,27.34
1660364836.0,0.5227093725387241,0,0,wake,beta,27.34
1660365436.0,0.556576529272775,0,0,wake,beta,27.34
1660366036.0,0.5074822788133369,0,0,wake,beta,27.34
1660366637.0,0.5316355998949855,0,0,wake,beta,27.34
1660367237.0,0.6568653189813599,0,0,wake,beta,27.34
1660367837.0,0.42740876870569705,0,0,wake,beta,27.34
1660368437.0,0.49173011289052243,0,0,wake,beta,27.34
1660369037.0,0.4473615122079286,0,0,wake,beta,27.34
1660369637.0,0.6282488842215804,0,0,wake,beta,27.34
1660370237.0,0.7051719611446574,0,0,wake,beta,27.34
1660370837.0,0.5678655815174587,0,0,wake,beta,27.34
1660371437.0,0.5920189025991074,0,0,wake,beta,27.34
1660372037.0,0.5242845891310055,0,0,wake,beta,27.34
1660372637.0,0.6615909687582042,0,0,wake,beta,27.34
1660373237.0,0.6056707797322132,0,0,wake,beta,27.34
1660373837.0,0.6576529272775007,0,0,wake,beta,27.34
1660374437.0,0.5255972696245734,0,0,wake,beta,27.34
1660375037.0,0.585455500131268,0,0,wake,beta,27.34
1660375637.0,0.540561827251247,0,0,wake,beta,27.34
1660376237.0,0.736151220792859,0,0,wake,beta,27.34
1660376837.0,0.5502756629036493,0,0,wake,beta,27.34
1660377437.0,0.509845103701759,0,0,wake,beta,27.34
1660378037.0,0.48857967970595956,3,1,deep,beta,27.34
1660378637.0,0.45838802835389864,3,1,deep,beta,27.34
1660379837.0,0.6387503281701233,3,1,deep,beta,27.34
1660380437.0,0.870832239432922,3,1,deep,beta,27.34
1660381037.0,0.8860593331583093,2,1,light,beta,27.34
1660382237.0,0.49540561827251245,2,1,light,beta,27.34
1660382837.0,0.43791021265423996,3,1,deep,beta,27.34
1660383437.0,0.4652139669204516,3,1,deep,beta,27.34
1660384037.0,0.5245471252297191,2,1,light,beta,27.34
1660384637.0,0.5371488579679706,4,1,rem,beta,27.34
