time,LFP power,stage (number),wake (0) vs sleep (1),stage (full),LFP freq band,LFP freq (Hz)
1656684935.0,0.421474358974359,0,0,wake,beta,12.7
1656685535.0,0.6736111111111112,0,0,wake,beta,12.7
1656687935.0,0.5475427350427351,0,0,wake,beta,12.7
1656688535.0,0.5715811965811965,0,0,wake,beta,12.7
1656689135.0,0.5950854700854701,0,0,wake,beta,12.7
1656689735.0,0.4097222222222222,0,0,wake,beta,12.7
1656690335.0,0.33066239316239315,0,0,wake,beta,12.7
1656690935.0,0.3974358974358974,0,0,wake,beta,12.7
1656691535.0,0.35149572649572647,0,0,wake,beta,12.7
1656692135.0,0.484508547008547,0,0,wake,beta,12.7
1656692735.0,0.6153846153846154,0,0,wake,beta,12.7
1656693335.0,0.7350427350427351,0,0,wake,beta,12.7
1656693935.0,0.5405982905982906,0,0,wake,beta,12.7
1656694535.0,0.6677350427350427,0,0,wake,beta,12.7
1656695135.0,0.7638888888888888,0,0,wake,beta,12.7
1656695735.0,0.7788461538461539,0,0,wake,beta,12.7
1656696335.0,0.6800213675213675,0,0,wake,beta,12.7
1656696935.0,0.7174145299145299,0,0,wake,beta,12.7
1656697535.0,0.8034188034188035,0,0,wake,beta,12.7
1656698136.0,0.7430555555555556,0,0,wake,beta,12.7
1656698736.0,0.5833333333333334,0,0,wake,beta,12.7
1656699336.0,0.6639957264957265,0,0,wake,beta,12.7
1656699936.0,0.655982905982906,0,0,wake,beta,12.7
1656700536.0,0.6709401709401709,0,0,wake,beta,12.7
1656701136.0,0.6148504273504274,0,0,wake,beta,12.7
1656701736.0,0.6452991452991453,0,0,wake,beta,12.7
1656702336.0,0.6442307692307693,0,0,wake,beta,12.7
1656702936.0,0.6939102564102564,0,0,wake,beta,12.7
1656703536.0,0.6602564102564102,0,0,wake,beta,12.7
1656704136.0,0.6944444444444444,0,0,wake,beta,12.7
1656704736.0,0.7580128205128205,0,0,wake,beta,12.7
1656705336.0,0.7024572649572649,0,0,wake,beta,12.7
1656705936.0,0.7569444444444444,0,0,wake,beta,12.7
1656706536.0,0.7852564102564102,0,0,wake,beta,12.7
1656707136.0,0.7649572649572649,0,0,wake,beta,12.7
1656707736.0,0.6923076923076923,0,0,wake,beta,12.7
1656708336.0,0.6682692307692307,0,0,wake,beta,12.7
1656708936.0,0.6426282051282052,0,0,wake,beta,12.7
1656709536.0,0.5753205128205128,0,0,wake,beta,12.7
1656710136.0,0.5432692307692307,0,0,wake,beta,12.7
1656710736.0,0.4823717948717949,0,0,wake,beta,12.7
